restaurant_name,address,zip_code
McDonald's,6840 Hamilton Ave,45224
McDonald's,67 W Broad St,43062
McDonald's,6714 E Broad St,43213
McDonald's,6626 N Ridge Rd,44057
McDonald's,625 W Coshocton St,43031
McDonald's,6350 Tussing Rd,43068
McDonald's,6323 E Main St,43068
McDonald's,6201 Brecksville Rd,44131
McDonald's,619 Harrisburg Pike,43223
McDonald's,620 N Countyline St,44830
McDonald's,601 E Midlothian Blvd,44502
McDonald's,601 S Locust St,45056
McDonald's,590 Carroll St,43764
McDonald's,5867 Wooster Pike,44256
McDonald's,5745 Heisley Rd,44060
McDonald's,563 Nilles Rd,45014
McDonald's,5500 Liberty Square Dr,45011
McDonald's,547 Broad St,44035
McDonald's,540 Beall Ave,44691
McDonald's,5360 Salem Ave,45426
Wendy's,5737 S Transit Rd,14094
Wendy's,90 Jericho Tpke,11753
Wendy's,327 E Fairmount Ave,14750
Wendy's,60 N Broadway,11801
Wendy's,2123 Grand Central Ave,14845
Wendy's,18 Glen Cove Rd,11548
Wendy's,3513 Mckinley Pkwy,14219
Church's Chicken,1735 W Trade St,28216
Church's Chicken,4720 Devine St,29209
Church's Chicken,492 Meeting St,29403
Church's Chicken,7600 Hampton Blvd,23505
Church's Chicken,350 Effingham St,23704
Lin's Garden,117 Main St,54455
McDonald's,1651 4th St SW,50401
McDonald's,100 6th Ave,52302
McDonald's,1915 John F Kennedy Rd,52002
McDonald's,3610 Merle Hay Rd,50310
McDonald's,6125 Grand Ave,50312
McDonald's,4201 Fleur Dr,50321
McDonald's,3002 Forest Ave,50311
McDonald's,1404 Des Moines St,50316
McDonald's,1345 E Euclid Ave,50316
McDonald's,7522 Northwest Blvd,52806
McDonald's,618 1st Ave,52241
McDonald's,729 N 2nd St,52732
McDonald's,2502 SE Delaware Ave,50021
McDonald's,205 N Main St,30833
McDonald's,129 S Duff Ave,50010
McDonald's,1321 Highway 169 N,50511
McDonald's,2304 Memorial Dr,31501
McDonald's,3133 Watson Blvd,31093
McDonald's,806 E 1st St,30474
McDonald's,715 S Patterson St,31601
McDonald's,3891 Lavista Rd,30084
McDonald's,1177 N Saint Augustine Rd,31601
McDonald's,3650 Peachtree Pkwy,30024
McDonald's,506 S Main St,30401
McDonald's,617 E Franklin St,31791
McDonald's,3414 S Cobb Dr SE,30080
McDonald's,8745 Roswell Rd,30350
McDonald's,702 S Harris St,31082
McDonald's,1413 Sam Nunn Blvd,31069
McDonald's,408 E Marshall Ave,75601
McDonald's,4031 Saratoga Blvd,78413
McDonald's,4005 Elgin St,77004
McDonald's,400 Jupiter Rd,75074
McDonald's,2607 Broadway St,77581
McDonald's,392 N Sam Houston Pkwy E,77060
Pretzel Maker,2801 Grand Ave,50010
Penguin Point,1800 S Wabash St,46992
Mr. Hero,15617 Puritas Ave,44135
Capriotti's Sandwich Shop,2020 S Casino Dr,89029
Capriotti's Sandwich Shop,130 Gateway South Blvd,19901
Capri Italian Restaurant,12260 Palm Dr,92240
Capriotti's Sandwich Shop,141 S State Rd,19064
Hot Dog on a Stick,1050 Shaw Ave,93612
Wendy's,1405 Monterey Hwy,95110
Wendy's,2624 S Bascom Ave,95124
Wendy's,782 S Bascom Ave,95128
Wendy's,8637 Navajo Rd,92119
Arby's,315 S Mill St,74361
Arby's,3420 Nw 23 St,73107
Arby's,1700 S Air Depot Blvd,73110
Arby's,1300 N Janeway Ave,73160
Arby's,1 Nw Sheridan Rd,73505
Arby's,2105 S Main St,73644
Wendy's,9 State Route 31,08822
Wendy's,414 State Route 18,08816
Wendy's,5001 Hempstead Tpke,11735
Wendy's,1730 Hempstead Tpke,11554
Wendy's,157 Clinton Ave,13045
Wendy's,4961 Transit Rd,14043
Wendy's,4815 E Carefree Hwy,85331
Wendy's,1223 N Missouri St,72301
Wendy's,2909 W 28th Ave,71603
Wendy's,2207 Highway 67 S,72455
Wendy's,1205 S Main St,71601
Wendy's,1902 Martin Luther King Blvd,72104
Wendy's,604 Broadway St,72201
Wendy's,3923 S University Ave,72204
Wendy's,10924 Colonel Glenn Rd,72204
Wendy's,1000 Towson Ave,72901
Wendy's,8210 Rogers Ave,72903
Wendy's,3750 Dave Ward Dr,72034
Wendy's,814 S Walton Blvd,72712
Wendy's,1025 Ralph David Abernathy Blvd SW,30310
Wendy's,2096 Metropolitan Pkwy SW,30315
Wendy's,1520 Mcfarland Pkwy,30005
Wendy's,3001 N Slappey Blvd,31701
Jack in the Box,1343 S Pleasantburg Dr,29605
Jack in the Box,1490 Poinsett Hwy,29609
Jack in the Box,6601 Calhoun Memorial Hwy,29640
Jack in the Box,4113 Clemson Blvd,29621
Jack in the Box,1865 Blankenship Rd,97068
Jack in the Box,2435 NW Stewart Pkwy,97470
Jack in the Box,10500 SE 82nd Ave,97086
Jack in the Box,4242 SE 82nd Ave,97266
Jack in the Box,14811 SE Mcloughlin Blvd,97267
Jack in the Box,309 E Barnett Rd,97501
Wendy's,1038 Executive Dr,42701
Wendy's,527 N Main St,42134
Wendy's,1107 W 7th St,42240
Wendy's,2937 Fort Campbell Blvd,42240
Wendy's,4545 Frederica St,42301
Wendy's,803 E Center St,42431
Wendy's,312 W 5th St,42025
Wendy's,39 Days Inn Dr,42055
Wendy's,819 Paris Rd,42066
Wendy's,3301 Lone Oak Rd,42003
Dairy Queen,1325 N Penn Ave,67301
Wendy's,5103 University Pkwy,71457
Wendy's,330 Harding Pl,37211
Wendy's,10707 Chapman Hwy,37865
Wendy's,860 Elm Hill Pike,37210
Wendy's,4320 Elvis Presley Blvd,38116
Wendy's,4272 Winchester Rd,38118
Wendy's,3196 Austin Peay Hwy,38128
Wendy's,2895 Poplar Ave,38111
Wendy's,1816 Cumberland Ave,37916
Wendy's,2401 Chapman Hwy,37920
Wendy's,3201 Peoples St,37604
Wendy's,2700 Boones Creek Rd,37615
Wendy's,1330 E Andrew Johnson Hwy,37745
Arby's,1600 California St,80202
Chick-fil-A,221 Banks Sta,30214
Chick-fil-A,3555 Peachtree Industrial Blvd,30096
Chick-fil-A,3410 Camp Creek Pkwy,30344
Chick-fil-A,1065 Cleveland Ave,30344
Chick-fil-A,1517 W Walnut Ave,30720
Chick-fil-A,115 Cherokee Pl,30121
Chick-fil-A,2922 Watson Blvd,31028
Chick-fil-A,130 Keith Dr,30114
Chick-fil-A,3235 Buford Dr,30519
Chick-fil-A,70 Golden Isles Plz,31520
Chick-fil-A,340 Boulevard NE,30312
Chick-fil-A,3450 Wrightsboro Rd,30909
Chick-fil-A,2601 Dawson Rd,31707
Chick-fil-A,2703 Dawson Rd,31707
Subway,2808 University Pkwy,27105
Subway,113 Us Highway 13 Byp,27983
Wendy's,319 Richwood Rd,41094
Wendy's,Hc 84 Box 1938,40906
Wendy's,1630 Kentucky Mills Dr,40299
Wendy's,1164 Richmond Rd,40336
Wendy's,12925 Shelbyville Rd,40243
Wendy's,4029 Poplar Level Rd,40213
Jack in the Box,1921 W Broadway Rd,85041
Jack in the Box,9050 W Thomas Rd,85037
Subway,8 S Main St,44287
Subway,8086 Beechmont Ave,45255
Arby's,2404 Forest Hills Rd,27893
Arby's,1126 Randolph St,27360
Arby's,475 E Main St,28779
Arby's,2501 S Horner Blvd,27330
Arby's,1710 Us Highway 1 S,28387
Arby's,1114 E Broad St,28379
Arby's,9221 Fairbanks,27613
Arby's,3415 Hillsborough St,27607
Arby's,2601 Wake Forest Rd,27609
Jack in the Box,6096 Mid Rivers Mall Dr,63304
Jack in the Box,4500 Lemay Ferry Rd,63129
Jack in the Box,1197 Scenic Dr,63048
Jack in the Box,1112 Oak Hill Ave,65453
Jack in the Box,1289 Jeffco Blvd,63010
Jack in the Box,1703 N Airline Hwy,70737
Jack in the Box,2123 W Highway 30,70737
Jack in the Box,8008 Scenic Hwy,70807
Jack in the Box,9316 Burbank Dr,70820
Jack in the Box,1 Corvette Dr,62056
Burger King,1 Kahului Airport Rd,96732
King Wah,404 W 12th St,96101
Domino's Pizza,4086 W 5415 S,84118
Domino's Pizza,460 Church Rd E,38671
Arby's,400 Evansdale Dr,50707
Burger King,1700A W Reelfoot Ave,38261
Dairy Queen,1006 Old Highway 60,40143
Rally's,6201 Brookpark Rd,44129
Regions Bank,2202 N 6th St,47591
SONIC Drive In,909 N Wood,75644
Wendy's,1575 N Victory Pl,91502
Subway,1928 S Commons,98003
7-Eleven,1065 Cross Timbers Rd,75028
Jimmy John's,1138 N Irving,22201
Subway,8017 Centreville Rd,20111
Whataburger,1243 Austin Hwy,78209
KFC,333 Cornelia St,12901
McDonald's,60 Noble Blvd,17013
Wendy's,2991 Cook Road,48661
KFC,212 14th Street,58801
KFC/AW,1711 W Palestine Ave,75801
KFC,9227 Cullen Blvd,77051
McDonald's,4111 N Market St,19802
Wendy's,1506 W McIntosh Rd,30223
Papa John's Pizza,6324 Gaston Ave,75214
Arby's,2921 Decker Dr,54868
Subway,11417 E Colfax Ave,80010
Rally's,2556 N High St,43202
KFC,3340 Mall Loop Dr Louis Joliet Mall Louis Joliet Mall,60431
McDonald's,1450 Ala Moana Blvd,96814
Quiznos,1131 Jefferson Davis Hwy,22401
Taco John's,2175 Sugarland Dr,82801
McDonald's,117 W Arrow Hwy,91740
Wendy's,860 Virginia Ave,30354
Subway,7741 Tuckerman Ln,20854
KFC,9445 Greenwell Springs Rd,70814
Arby's,331 Monroe Ave,14607
Jimmy John's,301 S 3rd St,58504
Taco Bell,3644 Flat Shoals Rd,30034
KFC,41850 Moreno Rd,92590
McDonald's,4155 S Indianapolis Rd,46075
Taco Bell,505 E Main St,74437
KFC,294 W Granada Blvd,32174
McDonalds,8401 Gateway Blvd W Ste M4,79925
Subway,1920 Harrison Dr,82930
McDonald's,2222 2nd Ave W,58801
Chick-fil-A,1817 Mount Holly Rd,08016
SUBWAY,739 Flatbush Ave,11226
Bojangles,2017 Lake Rd,30141
Five Guys,1030 Main St,02451
Jack in the Box,603 W Henderson St,76033
SONIC Drive-In,5247 Kearny Villa Rd,92123
Chipotle Mexican Grill,81 E State Rt 4,07652
Chick-fil-A,3601 S Bristol St,92704
Del Taco,2300 N Tustin Ave,92705
Wendy's,151 S Western Ave,60110
Jimmy John's,1051 N Bishop Ave,65401
McDonald's,3310 Lavon Dr,75040
McDonald's,2303 Highway 6 S,77077
Taco Bell,2940 W State St,37620
Burger King,8702 E Broadway Blvd,85710
Five Guys,13020 Livingston Rd,34105
Taco Bell,5587 Arlington Ave,92504
Checkers,2257 Pine Ridge Rd,34109
Arby's,559 W Karsch Blvd,63640
SONIC Drive In,97 Gateway Blvd,82901
Taco Bell / KFC,705 W Newport Pike,19804
Dairy Queen,4700 Hartley Bridge Rd,31216
Jack in the Box,11353 Firestone Blvd,90650
SONIC Drive In,6557 S Staples St,78413
Arby's - Closed,1770 Rosecrans St,92106
KFC,3826 US Highway 23,45662
McDonald's,101 W Telegraph Rd,98226
Shell,1010 S Broadway,54115
Subway,2110 Veterans Memorial Blvd,70002
Jack in the Box,892 N Garfield Ave,90640
Chipotle Mexican Grill,4000 W 6th St,66049
Wendy's,6201 Montana Ave,79925
Chick-fil-A,17513 Bruce B Downs Blvd,33647
Arby's,947 N Main St,24354
KFC,5802 Charlotte Pike,37209
Carl's Jr. / Green Burrito,4186 Oceanside Blvd,92056
Jimmy John's,1410 66th St N,33710
SONIC Drive In,3208 Seymour Hwy,76309
Shamus's Sandwich Shoppe,4212 E Sprague Ave,99202
Burger King,584 Hwy 61,30180
Wendy's,607 SW Military Dr,78221
Arby's,5160 Ridge Rd,44129
Long John Silvers,601799 Portage Rd,44691
McDonald's,2435 NE Town Center Dr,97006
Fajita Grill,244 W Seneca St,13126
George's Gyros Spot 2,1201 W 37th Ave,46342
McDonald's,8101 Tonnelle Ave,07047
Lakewood Ranch Baptist Church,5600 Deer Dr,34240
China Buffet,2908 Pioneer Ave,54868
Chick-fil-A,2727 Fairfield Commons Blvd,45431
Wendy's,9055 New Kings Rd,32219
McDonald's,1098 Highway 15 S,55350
SONIC Drive In,18535 US Highway 281 N,78258
KFC,2180 W Broad St,30606
Steak 'n Shake,4333 Fox Valley Center Drive,60504
McDonald's,10915 Eastex Fwy,77708
Hardee's,315 E Smith St,29161
Gold Star Chili,1706 State Route 125,45102
Quiznos,150 N Delaware St,46204
The Grille,3711 Lamar Ave,38118
Dairy Queen,5253 Frankford Ave,19124
Church's Chicken,1409 Broadway,46407
Chipotle Mexican Grill,215 N Broadway,11801
Chick-fil-A,434 Woodbridge Ctr,07095
KFC,1115 Paris Rd,42066
Whataburger,305 FM 518 Rd,77565
McDonald's,8116 Biscayne Blvd,33138
McDonald's,860 S Indian Hill Blvd,91711
McDonald's,3000 E Grand Ave,82070
Arby's - Closed,503 West Corsicana,75751
Good Guys Pizza,1248 Ruie Rd,14120
Taco Bell,907 S 5th St,29550
SUBWAY,3225 W Nine Mile Rd,32534
Blimpie,1202 S Kirkwood Rd,63122
Chick-fil-A,908 Barnes Crossing Rd,38804
Steak 'n Shake,1300 Lemay Ferry Road,63125
Wendy's,7351 W Central Ave,43617
Jimmy John's,401 N Keller Dr,62401
Culver's,90 Johnson Blvd,47201
Wendy's,753 Park St,32073
SONIC Drive In,103 W Central St,71671
Cluck-U Chicken,568 W Side Ave,07304
SONIC Drive In,7210 Burden Boulevard,99301
Burger King,713 N Bell Blvd Apt 183,78613
SONIC Drive In,340 Robert Smalls Pkwy,29906
Taco Bell,152 N Lee St,31029
Steak 'n Shake,4409 Wendover Ave,27407
SUBWAY,308 N Walnut St,47305
Charleys Philly Steaks,12000 SE 82nd Ave,97086
Islands Restaurant,240 South Melrose Drive,92081
McDonald's,745 W Pike St,26301
Moe's Southwest Grill,401A Cool Springs Blvd,37067
McDonald's,200 W Lehigh Ave,19133
McDonald's,250 Cumberland St,70427
McDonald's,20594 State Road 7,33498
Hardee's,1010 Bill Tuck Hwy 6B,24592
Arby's,2899 Northtowne Lane,89512
McDonalds,350 Bloomfield Ave,06095
Bojangles' Famous Chicken 'n Biscuits,356 Whiteville,28470
Jimmy John's,850 Pappas Dr,60115
McDonald's,1548 Pecan St,78660
McDonalds,5052 W Tennessee St,32304
McDonalds,809 Lake Bradford Rd,32304
Fatburger,501 E Albertoni St,90746
Chipotle Mexican Grill,246 S Lake Ave,91101
Subway,8465 Factory Shops Blvd,43128
Toppers Pizza,1102 N 8th St,53081
The Arch at McDonald's Campus Office Building,2715 Jorie Blvd,60523
Taco Bell,5109 Walzem Rd,78218
Buona Vita,284 N Maple St,06082
Rick's Drive In Out,2400 Fletcher Dr,90039
Taco Bell,248 N Route 100,18031
McDonald's,611 Union St,72834
Taco Bell,1150 S Campus Dining Hall,20742
Johnson's Popcorn,1360 Boardwalk,08226
Wendy's,1753 Macland Rd SW,30064
SONIC Drive In,1055 Broadway Street,32765
KFC,2992 N College Ave,72703
SONIC Drive In,1317 Piedmont Rd N,73078
Burger King,2500 N 11th St,68521
Subway,7680 Katy Fwy,77024
McDonald's,310 W Kiest Blvd,75224
Dairy Queen,104 N Sunset Strip St,78119
SUBWAY,17019 W Greenway Rd,85388
Taco Bell,1745 US Highway 31 S,49660
Popeyes Chicken Biscuits,533 Highway 90,39520
Popeyes Louisiana Kitchen,1701 S Gloster St,38801
Burger King,990 NW Eastman Pkwy,97030
Boloco,92 Church St,05401
Arby's,195 Baker Rd,48130
SONIC Drive In,8425 Davis Blvd,76182
Jack in the Box,620 E Buckeye Rd,85004
SONIC Drive In,4042 Cerrillos Rd,87507
McDonalds,1306 Apache Dr SW,55902
Arby's,920 N Courtenay Pkwy,32953
SONIC Drive In,2080 Miller Park Way,53219
Burger King,M P 20 0 Atlantic City Expway,08037
Taco Bell,2009 Lynnhaven Pkwy,23456
Wendy's,13565 Cypress Glen Ln,33637
El Pollo Loco,1702 E 17th St,92705
Taco Bell,3636 Forest Ln,75234
Wingstop,6792 Cherry Ave,90805
Jack in the Box,1585 E Warner Rd,85296
McDonald's,1660 State Hwy 38,08060
7-Eleven,1585 Rand Rd,60016
SONIC Drive In,3824 Fredericksburg Rd,78201
In-N-Out Burger,2114 E Foothill Blvd,91107
McDonald's,725 Dover Rd NE,44681
McDonald's,10143 Sierra Ave,92335
McDonald's,30 Dublin Street,04654
Taco Time,7 East Main co Jacksons Food Store,83644
Wendy's,1841 S San Jacinto Ave,92583
McDonalds,2444 Notre Dame Blvd,95928
McDonald's,617 W Oklahoma Ave,53215
Domino's Pizza,8381 Northcliffe Blvd,34606
Burger King,3750 El Camino Real,95051
Culver's,1204 N 25th St,50428
Burger King,2208 Highway 21 East,77803
Subway,1510 1st Ave,10075
Carl's Jr.,37000 Fremont Blvd,94536
McDonalds,1963 E Remus Rd,48858
McDonald's,2100 W 15th St,75075
Popeyes Louisiana Kitchen,85 Parkhurst Rd,01824
McDonald's,1166 N Muldoon Rd,99504
SUBWAY,330 Main St,01040
Jimmy John's,1133 S State Rd,48423
McDonald's,344042 Jerome Ave,10467
Pizza Hut,551 N Maclay Ave,91340
McDonalds,2051 W Broadway,53713
Quiznos,30713 Chi Chi Dr,78628
Taco Bueno,8300 Lakeview Pkwy,75088
Taco Bell,536 W McKinley Ave,46545
KFC,13435 N Highway 183,78750
Jack in the Box,14521 Bellaire Blvd,77083
Wolf's Dairy Queen,1005 Fond du Lac Ave,53085
Burger King,8939 Astronaut Blvd,32920
Pizza Hut,1505 Ne 65Th St,98115
Popeyes,7832 Richmond Hwy,22306
Dairy Queen,2458 SW US 221,32331
Domino's Pizza,4079 Augusta Hwy Ste C,29054
Domino's Pizza,155 Pine Crest Rd,40351
Domino's Pizza,905 N Brooks St,77422
Taco Bell,2440 S Maryland Pkwy,89104
Domino's Pizza,3654 Highland Ave Ste 1,92346
Jack in the Box,4703 Greenville Ave,75206
KFC,7604 Old State Road 60,47172
Taco Bell,723 E Forsyth St,31709
7-Eleven,21040 Henderson Corner Rd,20876
Sonic Drive-In,229 F E Sellers Hwy,39654
Papa John's Pizza,1362 American Way,24523
Taco Bell,807 W 7th Ave,75110
Taco Bell,3727 S Mooney Blvd,93277
Burger King,8651 John J Kingman Rd Bldg 2321,22060
Sonic Drive-In,1402 N E Avenue,79521
SONIC Drive In,4319 S New Braunfels Ave,78223
Taco Time,1750 West Main St,84043
Quiznos,495 El Camino Real Ste 111,95050
Sweet Magnolia's Cafe Bakery,118 Main Street SW,30501
Hardee's / Red Burrito,7217 Woodland Dr,46278
Pizza Hut,1901 Pacific Coast Hwy,90717
McDonald's,2930 W US Highway 22 and 3,45039
Pollo Tropical,6515 W Loop 1604N,78254
Jack in the Box,3680 Blue Diamond Rd,89139
Jack in the Box,2474 Vista Way,92054
Great American Hamburger Pie Co,35 E Richmond Ave,94801
Subway,45 S Main St,45402
Jimmy John's,225 S Main St,60914
McDonald's,82 US Highway 62 W,42038
Golden Harvest Chinese Restaurant,301 S Garfield Ave,57104
McDonald's,420 S Perryville Rd,61108
The Flame Broiler,17929 MacArthur Blvd,92614
KFC,7010 Central Ave SE,87108
McDonald's,1067 N Bridge,45601
Penn's Thai Cafe,3658 Rochester Rd,48083
Burger King,11235 S Fortuna Rd,85367
Firehouse Subs,1132 Henderson Rd,43220
Pizza Hut,70 Barrington Town Square Dr,44202
Burger King,151450 Kahakai Blvd,96778
McDonald's,2100 Washington Pike,15106
Wendy's,7363 Jonesboro Rd,30260
Rally's Hamburgers,1157 E Valley Pkwy,92025
Long John Silver's / AW,333 S Dixie Blvd,40160
Mcdonalds Whitehouse,603 State Highway 110 N,75791
Papa Gino's,158 N Main St,01569
Cook Out,1179 Blowing Rock Rd,28607
Taco Bell,13725 Q St,68137
Subway,3685 Northcrest Rd,30340
Panera Bread,417 Market St,37402
KFC,626 Atlantic Blvd,32266
KFC,1190 NW 62nd St,33150
KFC,1180 N Shoop Ave,43567
McDonald's,9801 Metropolitan Ave,11375
Captain D's,1107 N Academy Blvd,80909
Subway,435 W Lena St,61048
Blimpie,22250 Northwest Fwy,77429
Wendy's,1725 W Charleston Blvd,89102
Pizza Hut,425 E Main St,26537
Captain D's,2307 E NC Highway 54,27713
Baskin-Robbins,1427 Sheepshead Bay Rd,11235
Jimmy John's,105 E Main St,53818
Domino's Pizza,1316 N Main Ave,18508
Jack in the Box,107 E Camp Wisdom Rd,75116
McDonald's,8548 Grahamville Rd,29936
Burger King/Popeyes,23925 Linden Blvd,11003
KFC/Taco Bell,5800 Perkiomen Ave,19606
Wendy's,720 Round Rock Ave,78681
Carl's Jr / Green Burrito,222 N Euclid St,92832
Domino's Pizza,13061 Lee Jackson Memorial Hwy,22033
Taco Bell,2011 Monticello Ave,23517
Sonic Drive-In,21 NE 23rd St,73105
Subway,7405 Debarr Rd,99504
Taco Bell,9102 Taylorsville Rd,40299
SUBWAY,715 S Main St,49076
McDonald's,39105 US 41,60083
SUBWAY,2232 Plainfield Ave NE,49505
Burger King,723 Main St,45036
SONIC Drive In,2939 E 21st St N,67214
Bob Evans Restaurant,18492 Coastal Hwy,19958
Quiznos,121 N Greene St,27401
Dairy Queen,701 Elbert St,30635
El Original,10471 S Parker Rd,80134
Subway,1330 Huffman Rd,99515
KFC,315 N Bittersweet Rd,46544
Old Country Buffet,1701 Sunrise Hwy,11706
Little Caesars Pizza,1332 Saint Nicholas Ave,10033
McDonald's,112 E Edinburg Ave,78543
KFC,25320 Gratiot Ave,48066
Church's Chicken,4414 Callaghan Rd,78228
Taco Bell,2290 Ashland St,97520
McDonalds,1232 N Ballenger Hwy,48504
SONIC Drive In,4534 Brandt Pike,45424
Wendy's,462586 State Road 200,32097
Jack in the Box,505 S Milton Rd,86001
Arbys,1952 Greeley Mall,80631
Subway,108 W Broad St,70601
Chick-fil-A,8190 W Commercial Blvd,33351
KFC,13006 W Indian School Rd,85340
KFC,2656 W 12th St,16505
Quiznos,1 Medical Dr,27599
KFC,4112 Lankford Highway,23350
Blimpie,407 N Bridge St,24523
SONIC Drive In,3302 S Eastman Rd,75602
Taco Bell,4000 N Maize Rd,67101
Golden Chick,3507 McCann Rd,75605
Burger King,5560 Highway 11 E,37686
Arby's,27400 Van Dyke Ave,48093
McDonald's,2205 N Knoxville Ave,61603
Fazoli's,4241 John Ben Shepperd Pkwy,79762
Sonic,3489 W Shaw Ave,93711
Los Cotijas Taco Shop,642 E 1st St,92780
Quiznos,16241 Redmond Way,98052
Quiznos,1555 Simi Town Center Way,93065
McDonald's,3755 E Andrew Johnson Hwy,37745
KFC,717 12th St SE,55904
El Pollo Loco,1427 W Glenoaks Blvd,91201
Burger King,11723 NE 8th St,98005
White Castle,12004 Dixie Hwy,40272
Subway,32225 Pacific Hwy S,98003
Wendy's,5345 Old Highway 5,30188
Wendy's,700 E Hunting Park Ave,19124
Subway,3301 Harrison Ave,59701
Del Taco,10140 N McCarran Blvd,89503
Dairy Queen,2230 Helmer St,51103
Hardees,3431 38th Ave,61265
Photo's Hot Dogs,301 N Northwest Hwy,60067
Wendy's,517 E Martintown Rd,29841
Taco Bell,1439 E 86th St,46240
Chipotle Mexican Grill,1441 S Randall Rd,60134
Wendy's,2614 Central Ave,67801
SONIC Drive In,1735 N State Highway 121,75418
In-N-Out Burger,2895 Park Ave,92782
Subway,3581 Richland Ave W,29801
Popeyes Louisiana Kitchen,4502 W Fuqua St,77045
Popeyes Louisiana Kitchen,845 E 149th St,10455
McDonalds,9341 SW 56th St,33165
Taco Bell,2514 Osborne Rd,31558
KFC,8322 US Highway 51 N,38053
Burger King,4350 W Century Blvd,90304
Mr Hero,772 S Broadway,44041
T-Mobile,933 San Mateo Blvd NE,87108
In-N-Out Burger,601 W Main St,84003
McDonald's,900 West Ave,08226
Subway,3800 Walnut St,15132
SONIC Drive In,1650 S Yellowstone Hwy,83402
7-Eleven,708 Colorado Ave,94303
Burger King,12401 Jefferson Ave,23602
Subway,244 W 14th St,10011
SONIC Drive In,974 Early Blvd,76802
Burger King,230 Three Springs Drive,26062
Wendy's,1401 18th Ave NW,55912
Hardee's,3505 Ramsey St,28311
Taco Bell,109 Merlot Dr,99350
Five Guys,16398 B Consumer Way,22485
SUBWAY,252 Kelly St,46784
Taco Bell,1579 N Morton St,46131
McDonald's,5858 S Santa Fe Dr,80120
Burger King,1115 SW First Avenue,97013
Papa John's Pizza,5260 Capital Blvd,27616
McDonald's,7185 SR 70 East Creekwood,34203
Hardee's,844B Carl Eller Rd,28754
Del Taco,13201 Middlebelt Rd,48150
Taco Bell,1404 W 4th St,31620
Arctic Circle,4796 S Redwood Rd,84123
Marathon,624 S Main St,42171
McDonald's,200 Loop 59,75551
Jimmy Johns,440 Ernest W Barrett Pkwy NW,30144
McDonald's,4302 W Thunderbird Rd,85306
McDonald's,275 Madonna Rd 2,93405
Errandbug Fast Restaurant Delivery,408 A St,68502
Papa Gino's,291 Worcester St,01760
SONIC Drive In,8777 W Overland Rd,83709
McDonald's,6437 Columbia Ave,46320
McDonald's,768 E Prosperity Ave,93274
Legendz,1201 S Sprague Ave,98405
KFC,3050 Service Road I55,72364
Lion's Choice,943 Jeffco Blvd,63010
Quiznos,2350 E Vineyard Ave,93036
Taco Bell,48 Washington St,02061
McDonald's,7701 McPherson Rd,78045
Popeyes Louisiana Kitchen,6540 W Thomas Rd,85033
