restaurant_id,street_no,street_name,zip_code
193,2205,N Belt Hwy,64506
193,22945,Lake George Blvd NW,55070
193,1303,1st St S,56201
193,1810,London Rd,55812
193,9495,Deegan Ave NE,55362
193,1601,Lor Ray Dr,56003
193,2201,11th Ave E,55109
193,910,S Pokegama Ave,55744
193,108,Atlantic Ave,56267
193,1212,N Union Ave,56537
193,1030,W Main St,42445
193,1361,Brookdale Ctr,55430
193,1425,Highway 10 W,56501
193,2175,Sugarland Dr,82801
193,1920,W 12th St,57104
193,W7684,State Road 21 73,54982
193,250,SE Destination Dr,50111
193,2121,Hubbell Ave,50317
193,211,County Road 75 W,56374
193,4522,26th Ave S,58104
194,11003,Antoine Dr,77086
195,9015,W Appleton Ave,53225
195,3806,52nd St,53144
195,6201,S 27th St,53221
195,7401,N La Cholla Blvd,85741
196,201,S Glenoaks Blvd,91502
196,1487,Freedom Blvd,95076
197,1700,N 10th St,78501
197,427,Slide Rd,79416
197,11253,Pines Blvd,33026
197,2810,SW Military Dr,78224
198,208,E Highway 246,93427
198,2005,E Palmdale Blvd,93550
198,2,N Jackson Ave,95116
198,19305,Victory Blvd,91335
198,19360,Van Buren Blvd,92508
198,18756,Sherman Way,91335
198,1800,Eureka Way,96001
198,165,E Duarte Rd,91006
198,16105,Valley View Ave,90670
198,1625,Santa Anita Ave,91733
198,1611,N Blackstone Ave,93703
198,1600,Oakdale Rd,95355
198,15360,Whittier Blvd,90603
198,15226,Rosecrans Ave,90638
198,1505,E Highland Ave,92404
198,1501,Newport Blvd,92627
198,1520,E Katella Ave,92867
198,1449,E F St,95361
198,800,NW 9th St,97330
198,10363,Federal Blvd,80260
198,1754,Hover St,80501
198,421,Cowan St,80524
198,1340,Cleveland Ave,80537
198,2555,11th Ave,80631
198,2211,S Havana St,80014
198,2343,E Bell Rd,85022
198,4506,E Cactus Rd,85032
198,4916,E Chandler Blvd,85048
198,2501,W Happy Valley Rd,85085
198,15144,N Northsight Blvd,85260
198,9360,W Northern Ave,85345
198,10535,N Oracle Rd,85737
198,129,E Williams Field Rd,85295
198,925,E Main St,73096
198,1101,24th Ave NW,73069
198,1305,W Main St,74701
198,611,N 10th Ave,83605
198,150,S Rainbow Blvd,89145
198,2170,S Rainbow Blvd,89146
198,9575,W Tropicana Ave,89147
198,2001,Las Vegas Blvd S,89104
198,260,Centennial Dr,83336
198,344,W Manchester Blvd,90301
198,31181,Niguel Rd,92677
198,31461,Santa Margarita Pkwy,92688
198,3255,Saviers Rd,93033
198,3005,W 6th St,90020
198,3101,Newport Blvd,92663
198,2903,Burgener Blvd,92110
198,28023,Scott Rd,92563
198,2727,Santa Monica Blvd,90404
198,25351,Railroad Canyon Rd,92532
198,25167,W Dorris Ave,93210
198,2365,Roll Dr,92154
198,2420,Mitchell Rd,95307
198,9160,Reseda Blvd,91324
198,9021,Valley Blvd,91770
198,9355,Clairemont Mesa Blvd,92123
198,8991,Knott Ave,90620
198,887,S Westlake Blvd,91361
198,871,Marina Village Pkwy,94501
198,899,El Camino Ave,95815
198,8110,Parkway Dr,91942
198,8477,Sierra College Blvd,95661
198,7649,Van Nuys Blvd,91405
198,794,N Brookhurst St,92801
198,1101,Branham Ln,95118
198,10311,Folsom Blvd,95670
198,1001,W Martin Luther King Jr Blvd,90037
198,10010,Magnolia Ave,92503
198,9803,Las Tunas Dr,91780
198,9840,Carmel Mountain Rd,92129
198,9805,Carroll Canyon Rd,92131
198,9505,Sepulveda Blvd,91343
198,2280,Arden Way,95825
198,14097,Stowe Dr,92064
198,1263,Tavern Rd,91901
198,1231,Avenida Cesar Chavez,91754
198,1205,W Colton Ave,92374
198,37000,Fremont Blvd,94536
198,49669,Gorman Post Rd,93243
198,45761,Dillon Rd,92236
198,4900,Valley West Blvd,95521
198,4400,Central Pl,94534
198,40375,Murrieta Hot Springs Rd,92563
198,5006,W Avenue N,93551
198,435,W 13th Ave,92025
198,12362,S Minuteman Dr,84020
198,3100,N Mesa St,79902
198,151,E 5300 S,84107
198,7120,Airport Rd,79906
198,8800,S Polk St,75232
198,12000,SE 82nd Ave,97086
198,8205,SE Rhine St,97266
198,1700,NW 6th St,97526
198,1502,Sweetwater Rd,91950
198,3832,Peck Rd,91732
198,3816,Sepulveda Blvd,90230
198,957,Avenida Pico,92673
198,1280,E Valley Pkwy,92027
198,24010,Hawthorne Blvd,90505
198,210,S Hacienda Blvd,91745
199,826,S Westnedge Ave,49008
200,22340,Ecorse Rd,48180
200,1129,N Morton St,46131
200,1414,W Thompson Rd,46217
200,3210,E Washington St,46201
200,102,W 16th St,46202
200,2209,S Cicero Ave,60804
200,1100,W Golf Rd,60169
200,1280,MacArthur Rd,18052
200,7155,Ogden Ave,60402
200,1204,75th St,60516
200,12004,Dixie Hwy,40272
200,5805,Old Hickory Blvd,37076
200,811,W 8th St,45203
200,8,Lafayette Rd,08840
200,1879,Indianapolis Blvd,46394
200,1400,W 79th St,60620
200,851,High St,45011
200,1550,Hilliard Rome Rd,43026
200,1435,E Dublin Granville Rd,43229
200,3705,Bardstown Rd,40218
200,5820,Belleville Crossing St,62226
200,1,E 81st Ave,46410
200,3540,W Broad St,43228
200,1111,S High St,43206
200,16737,Harper Ave,48224
200,2340,US Highway 34,60543
201,1040,S 74th Plz,68114
201,2085,N 120th St,68164
202,3050,Churchview Ave,15227
203,8911,Yates St,80031
203,1604,E Southern Ave,85282
203,9827,W Flamingo Rd,89147
204,1040,S Raymond Ave,92831
205,5754,Santa Teresa Blvd,95123
206,802,SE Oralabor Rd,50021
206,8855,N County Road 25a,45356
207,1423,Somerset Ave,02780
208,431,N 62nd St,19151
209,1400,O St,68508
210,6910,Fayetteville Rd Ste 228,27713
211,2498,S Figueroa St,90007
212,6140,S Gun Club Rd,80016
212,14221,E Cedar Ave,80012
212,1648,Decoto Rd,94587
212,1838,E Avenue J,93535
212,1610,N 75th Ave,85035
212,2992,65th St,95817
212,17501,Colima Rd,91748
212,15242,Wallisville Rd,77049
212,4411,Lemmon Ave,75219
212,6792,Cherry Ave,90805
213,1566,Larkin Ave,60123
214,1221,E Fry Blvd,85635
215,4403,Cleveland Ave NW,44709
216,522,E Vine Ave,91790
217,1201,W Linden St,18102
218,20649,Rustic Dr,94546
219,2150,White St,17404
220,2200,Waterbury Rd,06410
221,505,Kalihi St,96819
222,3823,Guess Rd,27705
223,41,North Ave E,07016
224,5230,Westpark Dr,77056
225,528,N Montebello Blvd,90640
226,701,N Grand Ave,91724
226,12240,Pigeon Pass Rd,92557
226,2790,N Garey Ave,91767
226,1766,Kendall Dr,92407
226,1190,E Francis St,91761
226,1197,E Prosperity Ave,93274
226,10475,Mountain View Ave,92354
226,641,W Redondo Beach Blvd,90247
227,1413,S Voss Rd,77057
227,11805,Westheimer Rd,77077
227,11738,Carmel Mountain Rd,92128
227,2855,Stevens Creek Blvd,95050
227,1849,E Capitol Expy,95121
228,1909,SW 6th Ave,97201
229,2955,El Camino Real,92782
230,1133,E 600th Ave,66762
231,110,Wall St,10005
232,1336,Huntington Dr,91010
233,2410,Catasauqua Rd,18018
234,1035,Geary St,94109
235,949,Commonwealth Ave,02215
235,2201,War Admiral Way,40509
235,2550,Hilliard Rome Rd,43026
236,997,Main St,06604
237,3925,Walnut St,19104
237,188,Highway 35,07724
238,2855,Stevens Creek Blvd,95050
239,6340,W Charleston Blvd,89107
239,2020,S Casino Dr,89029
239,130,Gateway South Blvd,19901
239,141,S State Rd,19064
240,308,Scenery Dr,15037
241,4750,N Division St,99207
242,6326,N Andrews Ave,33309
242,130,Broad St,07701
242,120,Albany St,08901
243,3336,Sheridan Dr,14226
244,6531,Edinger Ave,92647
245,1640,Saint Mary St,70583
246,15048,Farnsworth St,94579
247,8801,North Loop E,77029
248,760,Kilauea Ave,96720
249,594,Pawtucket Ave,02860
250,3110,Raeford Rd,28303
251,438,Boulevard,07604
252,106,Walnut Ave,07016
253,4011,Edgmont Ave,19015
254,748,Lassus Ln,71106
255,926,E Waterloo Rd,44306
256,3712,W Main St,74701
256,1202,S Kirkwood Rd,63122
256,22250,Northwest Fwy,77429
256,407,N Bridge St,24523
256,108,W Hancock St,48201
256,4480,S Cobb Dr SE,30080
256,3361,Fehling Rd,62040
256,653,Gravois Bluffs Blvd,63026
257,2217,Lincoln Hwy E,17602
258,1606,Ludington St,49829
259,105,W Bellevue St,49307
260,375,Walmart Super Center,27344
260,3578,Davis Dr,27560
261,126,N Azusa Ave,91702
262,115,Harvard Pl,13210
263,838,S Washington St,83110
264,3880,Paxton Ave,45209
264,411,State St,53703
265,140,W 4th Ave,74010
265,801,W 3rd St,73644
265,229,F E Sellers Hwy,39654
265,1402,N E Avenue,79521
265,21,NE 23rd St,73105
265,190,Bosstick Blvd,92069
265,1109,Veterans Blvd,78840
265,105,S Highway 52,29461
265,2868,N Highway 17,29466
265,804,Highway 1 S,29078
265,2022,Mccrays Mill Rd,29154
265,1111,E US Highway 85,85326
265,415,Magnolia Ave,33823
265,7420,E Brainerd Rd,37421
265,1842,Snow Rd,44134
265,4407,Highway 58,37416
265,46350,Lexington Village Way,20653
265,13450,Carrollton Blvd,23314
265,10160,Baltimore National Pike,21042
265,4200,Independence Ave,64124
265,805,W Edmond Rd,73003
265,11745,S Highway 6,68028
265,1410,Robinson Rd,37138
265,1918,Oklahoma Ave,73801
265,2111,N Highway 81,73533
265,1920,W 20th St,73644
265,879,E Lasalle St,70586
265,1119,Carter St,71373
265,915,Hospital Rd,70760
265,350,Old Gallatin Rd,42164
265,3555,Tom Austin Hwy,37172
265,1000,Government St,70802
265,1801,S Sherwood Forest Blvd,70816
265,1101,W Oak St Ste 4,70422
265,413,N Airline Hwy,70737
265,901,N Main St,76380
265,710,S Main St,79360
265,1605,N Brazosport Blvd,77541
265,407,N Us Highway 69,75949
265,2250,State Highway 361,78362
265,502,N 1st St,78834
265,806,N Avenue G,76634
265,118,N Main St,76837
265,1204,Linda Dr,75638
265,Us,Highway 96 S,77612
265,704,S Home St,75939
265,3004,N Navarro St,77901
265,10750,W Lower Buckeye Rd,85323
266,900,E 6th St,74447
267,3891,N Newton St,47546
267,3305,S Eastman Rd,75602
268,306,W Main St,54940
269,816,Lisbon St,04240
270,W329,N4492 Lakeland Dr,53058
271,173,Washington Ave,06473
271,527,W Main St,06053
271,1701,S Gloster St,38801
271,85,Parkhurst Rd,01824
271,4502,W Fuqua St,77045
271,845,E 149th St,10455
271,6540,W Thomas Rd,85033
271,13745,Paramount Blvd,90280
271,541,Lake Ave,14613
271,8669,Philadelphia Rd,21237
271,24901,Santa Clara St,94544
272,13246,Jamboree Rd,92602
273,5328,N High St,43214
274,1426,S Lincoln St,99203
275,10,E 3rd Ave,99202
276,13301,Poway Rd,92064
276,18030,Brookhurst St,92708
277,269,Thayer St,02906
278,536,S College Ave,47403
279,12000,NW 7th Ave,33168
279,14150,SW 8th St,33184
279,1819,S Federal Hwy,33316
279,6515,W Loop 1604N,78254
279,1592,W 49th St,33012
280,477,N Oxnard Blvd,93030
281,1580,Saint Clair Ave,55105
282,194,N El Camino Real,92024
282,171,E 17th St,92627
282,2240,Mendocino Ave,95403
283,18530,33rd Ave W,98037
283,501,E Albertoni St,90746
284,4300,Roosevelt Blvd,19124
285,610,Junction Rd Ste 105,53717
286,1614,Camden Rd,28203
287,1150,El Camino Real,94066
288,1580,Hopkins St,94707
289,2060,West St,38138
290,528,Kaighns Ave,08103
291,501,Harrison Ave,15644
292,5105,E Fowler Ave,33617
293,207,S Main St,48067
294,5879,Marina Rd,94505
295,1709,W IL Route 120,60051
296,308,S Queen St,17603
297,1310,Main St,94574
298,2023,Harbor Blvd,92627
299,888,Geneva Ave,94112
300,1800,Skibo Rd Ste 252,28303
301,4820,Bethesda Ave,20814
302,14,Main St,17327
303,6355,N Pulaski Rd,60646
304,8150,Arbor Square Dr,45040
304,8467,Beechmont Ave,45255
304,9124,Plainfield Rd,45236
304,219,W Main St,45102
304,1706,State Route 125,45102
305,64,Morris St,07960
305,568,W Side Ave,07304
306,16,Main St,01060
307,145,W Indiantown Rd,33458
308,3450,Winton Pl,14623
309,2341,Peachtree Rd NE,30305
309,10300,Little Patuxent Pkwy,21044
310,117,Main St,54455
311,2801,Grand Ave,50010
312,1800,S Wabash St,46992
313,12260,Palm Dr,92240
314,404,W 12th St,96101
315,2202,N 6th St,47591
316,1711,W Palestine Ave,75801
317,8401,Gateway Blvd W Ste M4,79925
317,350,Bloomfield Ave,06095
317,5052,W Tennessee St,32304
317,809,Lake Bradford Rd,32304
317,1306,Apache Dr SW,55902
317,2444,Notre Dame Blvd,95928
317,1963,E Remus Rd,48858
317,2051,W Broadway,53713
317,1232,N Ballenger Hwy,48504
317,9341,SW 56th St,33165
317,8875,Davis Blvd,34104
317,1550,Main St,92065
317,766,E Pinconning Rd,48650
317,2940,Cook Rd,48661
317,939,W Dillon Rd,80027
317,2430,93rd Ave SW,98512
317,5235,Wadsworth Byp,80002
317,595,US Highway 287,80020
317,2980,44th St SW,49418
317,825,Russ Ave,28786
317,8001,US Highway 19 N,33781
317,3398,Capital Cir NE,32308
317,6231,E M 115,49601
317,1740,SW Gatlin Blvd,34953
317,2596,London Groveport Rd,43123
317,2541,Del Prado Blvd N,33909
317,2128,8th St S,54494
317,1300,N Ferdon Blvd,32536
317,304,N Sheridan Rd,60085
317,2605,Crawfordville Hwy,32327
317,3405,US Highway 601 S,28025
317,3880,Pacific Coast Hwy,90505
317,8667,S Quebec St,80130
317,212,Racine St,54952
317,9515,Candelaria Rd NE,87112
317,3640,W Tangerine Rd,85658
317,2014,State Route 53,43420
318,2017,Lake Rd,30141
319,705,W Newport Pike,19804
319,1925,Lancaster Ave,19805
320,1770,Rosecrans St,92106
320,503,West Corsicana,75751
321,1010,S Broadway,54115
321,3805,W Palmetto St,29501
322,4186,Oceanside Blvd,92056
323,4212,E Sprague Ave,99202
324,601799,Portage Rd,44691
324,1800,Daisy Street Ext,16830
324,5200,S John Young Pkwy,32839
325,244,W Seneca St,13126
326,1201,W 37th Ave,46342
327,5600,Deer Dr,34240
328,2908,Pioneer Ave,54868
329,3711,Lamar Ave,38118
330,1248,Ruie Rd,14120
331,12000,SE 82nd Ave,97086
332,240,South Melrose Drive,92081
333,2715,Jorie Blvd,60523
334,284,N Maple St,06082
335,2400,Fletcher Dr,90039
336,1360,Boardwalk,08226
337,533,Highway 90,39520
338,92,Church St,05401
339,1005,Fond du Lac Ave,53085
340,118,Main Street SW,30501
341,7217,Woodland Dr,46278
341,7762,Oak Ridge Hwy,37931
342,35,E Richmond Ave,94801
343,301,S Garfield Ave,57104
344,17929,MacArthur Blvd,92614
344,11182,Los Alamitos Blvd,90720
345,3658,Rochester Rd,48083
346,1157,E Valley Pkwy,92025
346,4810,Coldwater Rd,46825
347,333,S Dixie Blvd,40160
348,603,State Highway 110 N,75791
349,1107,N Academy Blvd,80909
349,2307,E NC Highway 54,27713
349,7916,Atlantic Blvd,32211
349,1881,Candler Rd,30032
349,2422,Wesley Chapel Rd,30035
349,1212,Manchester Expy,31904
349,1645,Gordon Hwy,30906
349,242,S Tyndall Pkwy,32404
349,2514,S French Ave,32771
349,6167,Highway 278 NW,30014
349,2815,S Perkins Rd,38118
349,2629,Red Wolf Blvd,72401
349,149,Village Ln,41701
350,23925,Linden Blvd,11003
351,5800,Perkiomen Ave,19606
352,222,N Euclid St,92832
352,20105,Saticoy St,91306
353,18492,Coastal Hwy,19958
353,1250,E M 21,48867
353,1024,Beards Hill Rd,21001
354,10471,S Parker Rd,80134
355,1701,Sunrise Hwy,11706
355,905,Loucks Rd,17404
355,14150,Nicollet Ave,55337
355,445,E Palatine Rd,60004
355,4601,200th St SW,98036
355,5083,Jonestown Rd,17112
356,1952,Greeley Mall,80631
356,603,E Main St,85203
356,14595,Bel Red Rd,98007
357,4241,John Ben Shepperd Pkwy,79762
357,130,Winslow St,40508
357,256,N Pioneer Rd,54935
357,3134,Dial Dr,51501
357,7511,E Washington St,46219
357,1902,W Loop 289,79407
357,930,E 1st St,50021
357,12045,Metcalf Ave,66213
358,642,E 1st St,92780
359,3431,38th Ave,61265
359,875,Gold Hill Rd,29708
360,301,N Northwest Hwy,60067
361,772,S Broadway,44041
361,6833,Pearl Rd,44130
362,933,San Mateo Blvd NE,87108
363,624,S Main St,42171
364,440,Ernest W Barrett Pkwy NW,30144
364,923,W Clairemont Ave,54701
365,408,A St,68502
366,1201,S Sprague Ave,98405
367,943,Jeffco Blvd,63010
367,17294,Chesterfield Airport Rd,63005
368,612,N 1st St,48625
368,124B,Indian Rock Rd,03087
368,399,N US Highway 287,80026
369,1905,W Thomas St,70401
370,7000,Crossroads Mall,73149
371,6172,Paradise Valley Rd,18326
372,132,Monroe Center St NW,49503
373,3106,10th St,67530
374,1185,Easton Rd,19001
375,1843,Empire Blvd,14580
376,407,Main St,64105
377,100,Atlantic Ave,01801
377,430,Market St,07407
377,518,Salem St,01880
377,1020,Commonwealth Ave,02215
377,19,Rector St,10006
378,2245,Lee Rd,44118
379,368,Greenwood Rd,16602
380,1,Rutherford Rd,17109
381,28798,US Highway 19 N,33761
381,5100,S Cleveland Ave,33907
382,5901,Emerald Ave,89122
383,1466,Haight St,94117
384,495,Riverside Ave,02155
385,114,Ferry St,02148
386,1911,Tuttle Creek Blvd,66502
387,603,S Fort Harrison Ave,33756
388,7520,Lomas Blvd NE,87110
388,914,N Riverside Dr,87532
388,1300,S Valley Dr,88005
388,3201,Isleta Blvd SW,87105
388,6600,Edith Blvd NE,87113
389,3460,S Meridian Rd,44511
390,2301,W Andrew Johnson Hwy,37814
390,1200,W State of Franklin Rd,37604
391,710,W Girard Ave,19123
392,529,Beaumont Ave,92223
392,3522,Adams St,92504
392,2221,Main St,92501
393,3452,Camino Tassajara,94506
394,7355,N Clark St,60626
395,4545,Manzanita Ave,95608
396,8,W 25th Ave,94403
397,995,Durham Rd,27587
397,6911,Brighton Park Dr,28227
398,2005,Market St,19103
399,6350,N Cicero Ave,60646
400,1644,E Evans Ave,80210
401,1509,Oregon Pike,17601
402,801,W Davis St,98922
402,8801,N Indian Trail Rd,99208
402,1239,S Higley Rd,85206
402,801,SW 119th St,73170
402,332,Goodman Rd E,38671
402,1310,25th St S,58103
403,2718,E 57th Ave,99223
404,855,W State St,45067
405,203,E Seltice Way,83854
406,2349,Peachtree Rd Ne,30305
407,2450,Plainfield Ave NE,49505
408,5350,Hwy 93,83338
409,5225,Canyon Crest Dr Ste 96,92506
410,1299,Bergen St,11213
411,1798,E Willow St,90755
412,40390,Margarita Rd,92591
412,2670,El Camino Real,95051
413,519,Emily Dr,26301
414,225,Brierhill Dr,21015
414,1924,Polaris Pkwy,43240
415,2750,Pine Lake Rd,68516
415,1229,Simi Town Center Way,93065
416,8106,S Racine Ave,60620
417,5658,Sepulveda Blvd,91411
417,1001,N San Fernando Blvd,91502
418,1540,W Artesia Blvd,90248
419,1909,20th St,32960
420,801,Main Street,29582
421,946,N 21st St,43055
421,102,S Madison Ave,48708
421,3509,Airport Hwy,43609
422,1325,Highway 85 N,30214
423,1814,Chicago Rd,60411
424,185,Central St,01453
425,20,Broad St,02324
426,1223,W Broad St,18018
427,7727,Tuckerman Ln,20854
427,300,W Pratt St,21201
428,20916,Homestead Rd,95014
429,8321,200th Ave,53104
430,490,Central Ave,15902
430,4701,William Penn Hwy,15668
430,2151,University Ave,26505
431,700,Watertown Ave,06708
432,402,E Main St,16701
433,212,E Main St,22902
434,6350,W Charleston Blvd,89146
434,3111,Mahan Dr,32308
434,10111,San Jose Blvd,32257
435,1121,Lincoln Ave,94558
436,16721,E Gudgell Rd,64055
437,13654,Poway Rd,92064
438,13603,Nacogdoches Rd,78217
438,7137,Bandera Rd,78238
439,1,Hotel Dr,02128
440,3100,Lord Baltimore Dr,21244
441,125,S 3rd St,56082
442,188,Main St,21401
443,12430,Highway 3,77598
444,2740,Mission St,94110
445,3325,Wilson Blvd,22201
446,650,86th St,11228
447,3818,FM 359 Rd,77406
448,12294,Saint Charles Rock Rd,63044
449,3700,Rivertown Pkwy SW,49418
450,350,Pine Point Rd,04074
451,4221,Ohio River Blvd,15202
452,14,Hilltop Plz,16201
453,101,5th St N,56484
454,2045,Cleveland Ave NW,44709
455,2810,Hillsborough St,27607
456,520,3rd Ave,15219
457,2149,S Campbell Ave,65802
458,4526,4th St N,33703
459,9854,Norma Ln,55125
460,5731,Highway 153,37415
461,501,W Olympic Blvd,90015
462,2337,Sir Barton Way Ste 105,40509
462,301,N Clippert St,48912
462,3021,Poplar Level Rd,40217
463,11700,Rosecrans Ave,90650
464,7729,W 92nd Ave,80021
465,415,S Main St,27571
466,806,Rostraver Rd,15012
467,19,Miracle Strip Pkwy SW,32548
467,3597,Atlanta Hwy,30606
468,4371,Richmond St,19137
468,2621,Philadelphia Pk,19703
468,3604,Chestnut St,19104
469,1505,N DuPont Hwy,19720
469,1200,SW Green Oaks Blvd,76017
470,275,S Ridge St,10573
471,Hw,22,70471
472,3926,52nd St,53144
472,116,E Sr 200,32097
472,3009,Hwy 190 W,70401
472,200,Jonesboro Rd,30253
473,3867,E Foothill Blvd,91107
474,842,Brickell Plz,33131
475,6409,Whittlesey Blvd,31909
476,801,N Academy Blvd,80909
477,1033,N Cedar Bluff Rd,37923
478,7339,Kingston Pike,37919
478,5220,S Yale Ave,74135
478,222,N Saddle Creek Rd,68131
479,18445,Nordhoff St,91325
480,6900,Lenox Village Dr,37211
481,6841,Loch Raven Blvd,21286
482,134,N Perry Rd,46168
483,111,Wagaraw Rd,07506
484,1103,E Oldtown Rd,21502
485,5716,State St,48603
486,425,Sigman Rd NW,30012
487,125,E Morris St,30721
488,855,45th Ave NE,55421
489,746,W Poplar Ave,38017
490,200,S Cherry St,48433
491,1464,N Leroy St,48430
492,340,Route 202,10970
493,7805,W Lincoln Hwy,60423
494,1039,W 6th St,92882
495,525,N Harlem Ave,60302
496,2020,Sw Highway 484,34473
496,488,State Route 61,43334
497,31682,N US Hwy 12,60073
498,6161,E State St,61108
499,2250,NE Highway 99W,97128
500,1228,Tully Rd,95350
501,2710,E Main St,13760
502,11604,Valley Blvd,91732
502,7504,Mission Grove Pkwy S,92508
503,801,W Valley Blvd,92324
504,149,Brighton Ave,07740
505,168,Great Rd,01730
505,359,Huntington Ave,02115
506,1102,Carmack Blvd,38401
507,636,Union Blvd,11795
508,130,N Blackhawk Blvd,61072
509,100,Main St,53004
510,785,Deer Park Ave,11703
511,7400,Greenback Ln,95610
512,1509,W New Haven Ave,32904
512,5607,W Loop 1604 N,78253
513,3147,E Sunshine St,65804
513,1200,Westport Rd,64111
513,6106,S Broadway Ave,75703
514,1992,W Jefferson Ave,60540
515,188,South Coast Highway,92651
516,450,Rhode Island St,94107
517,527,Spectrum Center Dr,92618
518,3410,S East St,46227
518,535,W Edison Rd,46545
519,1855,29th St,80301
520,1300,Cameron Ave,43035
521,2035,S Meridian Ave,73108
521,1353,24th Ave Nw,73069
522,1185,Oviedo Market Place Blvd,32765
522,3301,Veterans Memorial Blvd,70002
523,310,31st Ave Se,98374
523,5845,W Bell Rd,85308
524,314,E Main St,53186
525,3872,N Oracle Rd,85705
526,725,Cherry Rd,29732
527,13,E Broughton St,31401
528,2011,W 63rd St,60636
529,3101,N Clybourn Ave,60618
530,4130,California Ave,93309
531,4726,Spruill Ave,29405
532,9755,Greenville Ave,75243
533,500,San Mateo Ave,94066
534,625,E Carmel Dr,46032
535,1444,S Havana St,80012
536,3120,Williams Ave,73801
537,802,S Saint Marys St,15857
538,4334,E Owen K Garriott Rd,73701
